time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load,injection_timing
2913.0,0.31,5733.33,2072.15,139.46,573.59,573.59,573.59,573.59,573.59,52.39,82.8,13.67,13.06,0.5113,0.1186,27.01
2914.0,0.31,5725.0,2071.52,139.45,573.51,573.51,573.51,573.51,573.51,52.38,82.79,13.66,13.06,0.5113,0.1185,27.01
2915.0,0.31,5716.67,2070.89,139.44,573.43,573.43,573.43,573.43,573.43,52.38,82.79,13.66,13.05,0.5113,0.1184,27.01
2916.0,0.31,5708.33,2070.26,139.43,573.35,573.35,573.35,573.35,573.35,52.37,82.78,13.66,13.05,0.5113,0.1183,27.01
2917.0,0.31,5700.0,2069.62,139.41,573.27,573.27,573.27,573.27,573.27,52.36,82.78,13.65,13.05,0.5113,0.1182,27.01
2918.0,0.31,5691.67,2068.99,139.4,573.19,573.19,573.19,573.19,573.19,52.35,82.78,13.65,13.05,0.5113,0.1181,27.01
2919.0,0.31,5683.33,2068.36,139.39,573.12,573.12,573.12,573.12,573.12,52.35,82.77,13.64,13.05,0.5113,0.118,27.01
2920.0,0.31,5675.0,2067.73,139.37,573.04,573.04,573.04,573.04,573.04,52.34,82.77,13.64,13.05,0.5113,0.1179,27.01
2921.0,0.31,5666.67,2067.1,139.36,572.96,572.96,572.96,572.96,572.96,52.33,82.76,13.64,13.05,0.5113,0.1178,27.01
2922.0,0.31,5658.33,2066.47,139.35,572.88,572.88,572.88,572.88,572.88,52.32,82.76,13.63,13.05,0.5113,0.1177,27.01
2923.0,0.31,5650.0,2065.84,139.34,572.8,572.8,572.8,572.8,572.8,52.32,82.75,13.63,13.05,0.5113,0.1176,27.0
2924.0,0.31,5641.67,2065.21,139.32,572.72,572.72,572.72,572.72,572.72,52.31,82.75,13.62,13.05,0.5113,0.1175,27.0
2925.0,0.31,5633.33,2064.58,139.31,572.64,572.64,572.64,572.64,572.64,52.3,82.74,13.62,13.05,0.5113,0.1174,27.0
2926.0,0.31,5625.0,2063.95,139.3,572.56,572.56,572.56,572.56,572.56,52.29,82.74,13.62,13.05,0.5113,0.1173,27.0
2927.0,0.31,5616.67,2063.32,139.28,572.48,572.48,572.48,572.48,572.48,52.29,82.73,13.61,13.05,0.5113,0.1172,27.0
2928.0,0.31,5608.33,2062.69,139.27,572.4,572.4,572.4,572.4,572.4,52.28,82.73,13.61,13.05,0.5113,0.1171,27.0
2929.0,0.31,5600.0,2062.05,139.26,572.33,572.33,572.33,572.33,572.33,52.27,82.72,13.6,13.05,0.5112,0.117,27.0
2930.0,0.31,5591.67,2061.42,139.25,572.25,572.25,572.25,572.25,572.25,52.26,82.72,13.6,13.05,0.5112,0.1169,27.0
2931.0,0.31,5583.33,2060.79,139.23,572.17,572.17,572.17,572.17,572.17,52.25,82.72,13.6,13.05,0.5112,0.1168,27.0
2932.0,0.31,5575.0,2060.16,139.22,572.09,572.09,572.09,572.09,572.09,52.25,82.71,13.59,13.05,0.5112,0.1167,27.0
2933.0,0.31,5566.67,2059.53,139.21,572.01,572.01,572.01,572.01,572.01,52.24,82.71,13.59,13.05,0.5112,0.1166,27.0
2934.0,0.31,5558.33,2058.9,139.2,571.93,571.93,571.93,571.93,571.93,52.23,82.7,13.58,13.05,0.5112,0.1165,26.99
2935.0,0.31,5550.0,2058.27,139.18,571.85,571.85,571.85,571.85,571.85,52.22,82.7,13.58,13.05,0.5112,0.1164,26.99
2936.0,0.31,5541.67,2057.64,139.17,571.77,571.77,571.77,571.77,571.77,52.22,82.69,13.57,13.05,0.5112,0.1163,26.99
2937.0,0.31,5533.33,2057.01,139.16,571.69,571.69,571.69,571.69,571.69,52.21,82.69,13.57,13.05,0.5112,0.1162,26.99
2938.0,0.31,5525.0,2056.38,139.14,571.61,571.61,571.61,571.61,571.61,52.2,82.68,13.57,13.05,0.5112,0.1161,26.99
2939.0,0.31,5516.67,2055.75,139.13,571.53,571.53,571.53,571.53,571.53,52.19,82.68,13.56,13.05,0.5112,0.116,26.99
2940.0,0.31,5508.33,2055.12,139.12,571.45,571.45,571.45,571.45,571.45,52.19,82.67,13.56,13.05,0.5112,0.1159,26.99
2941.0,0.31,5500.0,2054.49,139.11,571.38,571.38,571.38,571.38,571.38,52.18,82.67,13.55,13.05,0.5112,0.1158,26.99
2942.0,0.31,5491.67,2053.85,139.09,571.3,571.3,571.3,571.3,571.3,52.17,82.66,13.55,13.05,0.5112,0.1157,26.99
2943.0,0.31,5483.33,2053.22,139.08,571.22,571.22,571.22,571.22,571.22,52.16,82.66,13.55,13.05,0.5112,0.1156,26.99
2944.0,0.31,5475.0,2052.59,139.07,571.14,571.14,571.14,571.14,571.14,52.16,82.66,13.54,13.05,0.5112,0.1155,26.99
2945.0,0.31,5466.67,2051.96,139.05,571.06,571.06,571.06,571.06,571.06,52.15,82.65,13.54,13.05,0.5112,0.1154,26.98
2946.0,0.31,5458.33,2051.33,139.04,570.98,570.98,570.98,570.98,570.98,52.14,82.65,13.53,13.05,0.5112,0.1153,26.98
2947.0,0.31,5450.0,2050.7,139.03,570.9,570.9,570.9,570.9,570.9,52.13,82.64,13.53,13.05,0.5112,0.1152,26.98
2948.0,0.31,5441.67,2050.07,139.01,570.82,570.82,570.82,570.82,570.82,52.12,82.64,13.52,13.05,0.5112,0.1151,26.98
2949.0,0.31,5433.33,2049.44,139.0,570.74,570.74,570.74,570.74,570.74,52.12,82.63,13.52,13.04,0.5112,0.115,26.98
2950.0,0.31,5425.0,2048.81,138.99,570.66,570.66,570.66,570.66,570.66,52.11,82.63,13.52,13.04,0.5112,0.1149,26.98
2951.0,0.31,5416.67,2048.18,138.98,570.58,570.58,570.58,570.58,570.58,52.1,82.62,13.51,13.04,0.5112,0.1148,26.98
2952.0,0.31,5408.33,2047.55,138.96,570.5,570.5,570.5,570.5,570.5,52.09,82.62,13.51,13.04,0.5112,0.1147,26.98
2953.0,0.31,5400.0,2046.92,138.95,570.42,570.42,570.42,570.42,570.42,52.09,82.61,13.5,13.04,0.5112,0.1146,26.98
2954.0,0.31,5391.67,2046.29,138.94,570.34,570.34,570.34,570.34,570.34,52.08,82.61,13.5,13.04,0.5112,0.1145,26.98
2955.0,0.31,5383.33,2045.66,138.92,570.26,570.26,570.26,570.26,570.26,52.07,82.6,13.5,13.04,0.5112,0.1144,26.98
2956.0,0.31,5375.0,2045.03,138.91,570.19,570.19,570.19,570.19,570.19,52.06,82.6,13.49,13.04,0.5112,0.1143,26.97
2957.0,0.31,5366.67,2044.4,138.9,570.11,570.11,570.11,570.11,570.11,52.06,82.6,13.49,13.04,0.5112,0.1142,26.97
2958.0,0.31,5358.33,2043.77,138.89,570.03,570.03,570.03,570.03,570.03,52.05,82.59,13.48,13.04,0.5111,0.1141,26.97
2959.0,0.31,5350.0,2043.14,138.87,569.95,569.95,569.95,569.95,569.95,52.04,82.59,13.48,13.04,0.5111,0.114,26.97
2960.0,0.31,5341.67,2042.5,138.86,569.87,569.87,569.87,569.87,569.87,52.03,82.58,13.48,13.04,0.5111,0.1139,26.97
2961.0,0.31,5333.33,2041.87,138.85,569.79,569.79,569.79,569.79,569.79,52.03,82.58,13.47,13.04,0.5111,0.1138,26.97
2962.0,0.31,5325.0,2041.24,138.83,569.71,569.71,569.71,569.71,569.71,52.02,82.57,13.47,13.04,0.5111,0.1138,26.97
2963.0,0.31,5316.67,2040.61,138.82,569.63,569.63,569.63,569.63,569.63,52.01,82.57,13.46,13.04,0.5111,0.1137,26.97
2964.0,0.31,5308.33,2039.98,138.81,569.55,569.55,569.55,569.55,569.55,52.0,82.56,13.46,13.04,0.5111,0.1136,26.97
2965.0,0.31,5300.0,2039.35,138.79,569.47,569.47,569.47,569.47,569.47,51.99,82.56,13.45,13.04,0.5111,0.1135,26.97
2966.0,0.31,5291.67,2038.72,138.78,569.39,569.39,569.39,569.39,569.39,51.99,82.55,13.45,13.04,0.5111,0.1134,26.97
2967.0,0.31,5283.33,2038.09,138.77,569.31,569.31,569.31,569.31,569.31,51.98,82.55,13.45,13.04,0.5111,0.1133,26.96
2968.0,0.31,5275.0,2037.46,138.76,569.23,569.23,569.23,569.23,569.23,51.97,82.54,13.44,13.04,0.5111,0.1132,26.96
2969.0,0.31,5266.67,2036.83,138.74,569.15,569.15,569.15,569.15,569.15,51.96,82.54,13.44,13.04,0.5111,0.1131,26.96
2970.0,0.31,5258.33,2036.2,138.73,569.07,569.07,569.07,569.07,569.07,51.96,82.53,13.43,13.04,0.5111,0.113,26.96
2971.0,0.3,5250.0,2035.57,138.72,568.99,568.99,568.99,568.99,568.99,51.95,82.53,13.43,13.04,0.5111,0.1129,26.96
2972.0,0.3,5241.67,2034.94,138.7,568.91,568.91,568.91,568.91,568.91,51.94,82.53,13.42,13.04,0.5111,0.1128,26.96
2973.0,0.3,5233.33,2034.31,138.69,568.83,568.83,568.83,568.83,568.83,51.93,82.52,13.42,13.04,0.5111,0.1127,26.96
2974.0,0.3,5225.0,2033.68,138.68,568.75,568.75,568.75,568.75,568.75,51.93,82.52,13.42,13.04,0.5111,0.1126,26.96
2975.0,0.3,5216.67,2033.05,138.66,568.67,568.67,568.67,568.67,568.67,51.92,82.51,13.41,13.04,0.5111,0.1125,26.96
2976.0,0.3,5208.33,2032.42,138.65,568.59,568.59,568.59,568.59,568.59,51.91,82.51,13.41,13.04,0.5111,0.1124,26.96
2977.0,0.3,5200.0,2031.79,138.64,568.51,568.51,568.51,568.51,568.51,51.9,82.5,13.4,13.04,0.5111,0.1123,26.96
2978.0,0.3,5191.67,2031.16,138.63,568.44,568.44,568.44,568.44,568.44,51.9,82.5,13.4,13.04,0.5111,0.1122,26.95
2979.0,0.3,5183.33,2030.53,138.61,568.36,568.36,568.36,568.36,568.36,51.89,82.49,13.4,13.04,0.5111,0.1121,26.95
2980.0,0.3,5175.0,2029.9,138.6,568.28,568.28,568.28,568.28,568.28,51.88,82.49,13.39,13.04,0.5111,0.112,26.95
2981.0,0.3,5166.67,2029.27,138.59,568.2,568.2,568.2,568.2,568.2,51.87,82.48,13.39,13.04,0.5111,0.1119,26.95
2982.0,0.3,5158.33,2028.64,138.57,568.12,568.12,568.12,568.12,568.12,51.86,82.48,13.38,13.04,0.5111,0.1118,26.95
2983.0,0.3,5150.0,2028.01,138.56,568.04,568.04,568.04,568.04,568.04,51.86,82.47,13.38,13.04,0.5111,0.1117,26.95
2984.0,0.3,5141.67,2027.38,138.55,567.96,567.96,567.96,567.96,567.96,51.85,82.47,13.37,13.03,0.5111,0.1116,26.95
2985.0,0.3,5133.33,2026.75,138.53,567.88,567.88,567.88,567.88,567.88,51.84,82.47,13.37,13.03,0.5111,0.1115,26.95
2986.0,0.3,5125.0,2026.12,138.52,567.8,567.8,567.8,567.8,567.8,51.83,82.46,13.37,13.03,0.5111,0.1114,26.95
2987.0,0.3,5116.67,2025.49,138.51,567.72,567.72,567.72,567.72,567.72,51.83,82.46,13.36,13.03,0.511,0.1113,26.95
2988.0,0.3,5108.33,2024.86,138.49,567.64,567.64,567.64,567.64,567.64,51.82,82.45,13.36,13.03,0.511,0.1112,26.95
2989.0,0.3,5100.0,2024.23,138.48,567.56,567.56,567.56,567.56,567.56,51.81,82.45,13.35,13.03,0.511,0.1111,26.94
2990.0,0.3,5091.67,2023.6,138.47,567.48,567.48,567.48,567.48,567.48,51.8,82.44,13.35,13.03,0.511,0.1111,26.94
2991.0,0.3,5083.33,2022.97,138.46,567.4,567.4,567.4,567.4,567.4,51.8,82.44,13.34,13.03,0.511,0.111,26.94
2992.0,0.3,5075.0,2022.34,138.44,567.32,567.32,567.32,567.32,567.32,51.79,82.43,13.34,13.03,0.511,0.1109,26.94
2993.0,0.3,5066.67,2021.71,138.43,567.24,567.24,567.24,567.24,567.24,51.78,82.43,13.34,13.03,0.511,0.1108,26.94
2994.0,0.3,5058.33,2021.08,138.42,567.16,567.16,567.16,567.16,567.16,51.77,82.42,13.33,13.03,0.511,0.1107,26.94
2995.0,0.3,5050.0,2020.45,138.4,567.08,567.08,567.08,567.08,567.08,51.77,82.42,13.33,13.03,0.511,0.1106,26.94
2996.0,0.3,5041.67,2019.81,138.39,567.0,567.0,567.0,567.0,567.0,51.76,82.41,13.32,13.03,0.511,0.1105,26.94
2997.0,0.3,5033.33,2019.18,138.38,566.92,566.92,566.92,566.92,566.92,51.75,82.41,13.32,13.03,0.511,0.1104,26.94
2998.0,0.3,5025.0,2018.55,138.36,566.84,566.84,566.84,566.84,566.84,51.74,82.4,13.32,13.03,0.511,0.1103,26.94
2999.0,0.3,5016.67,2017.92,138.35,566.76,566.76,566.76,566.76,566.76,51.73,82.4,13.31,13.03,0.511,0.1102,26.94
3000.0,0.3,5008.33,2017.29,138.34,566.68,566.68,566.68,566.68,566.68,51.73,82.4,13.31,13.03,0.511,0.1101,26.93
3001.0,0.3,5000.0,2016.66,138.32,566.6,566.6,566.6,566.6,566.6,51.72,82.39,13.3,13.03,0.511,0.11,26.93
3002.0,0.3,4991.67,2015.64,138.31,566.51,566.51,566.51,566.51,566.51,51.71,82.39,13.3,13.03,0.511,0.1098,26.93
3003.0,0.3,4983.33,2014.42,138.29,566.41,566.41,566.41,566.41,566.41,51.7,82.38,13.29,13.03,0.511,0.1096,26.93
3004.0,0.3,4975.0,2013.1,138.28,566.3,566.3,566.3,566.3,566.3,51.68,82.37,13.28,13.03,0.511,0.1094,26.93
3005.0,0.3,4966.67,2011.72,138.26,566.19,566.19,566.19,566.19,566.19,51.67,82.37,13.27,13.03,0.511,0.1092,26.93
3006.0,0.3,4958.33,2010.32,138.25,566.06,566.06,566.06,566.06,566.06,51.65,82.36,13.26,13.03,0.511,0.109,26.92
3007.0,0.3,4950.0,2008.9,138.23,565.94,565.94,565.94,565.94,565.94,51.64,82.35,13.25,13.03,0.511,0.1088,26.92
3008.0,0.3,4941.67,2007.47,138.21,565.8,565.8,565.8,565.8,565.8,51.62,82.35,13.24,13.03,0.5109,0.1086,26.92
3009.0,0.3,4933.33,2006.04,138.19,565.67,565.67,565.67,565.67,565.67,51.6,82.34,13.23,13.02,0.5109,0.1084,26.92
3010.0,0.3,4925.0,2004.61,138.18,565.53,565.53,565.53,565.53,565.53,51.59,82.33,13.22,13.02,0.5109,0.1082,26.92
3011.0,0.3,4916.67,2003.18,138.16,565.38,565.38,565.38,565.38,565.38,51.57,82.32,13.22,13.02,0.5109,0.1081,26.91
3012.0,0.3,4908.33,2001.75,138.14,565.24,565.24,565.24,565.24,565.24,51.55,82.32,13.21,13.02,0.5109,0.1079,26.91
3013.0,0.3,4900.0,2000.31,138.12,565.09,565.09,565.09,565.09,565.09,51.53,82.31,13.2,13.02,0.5109,0.1077,26.91
3014.0,0.3,4891.67,1998.88,138.1,564.93,564.93,564.93,564.93,564.93,51.52,82.3,13.19,13.02,0.5109,0.1075,26.91
3015.0,0.3,4883.33,1997.45,138.07,564.78,564.78,564.78,564.78,564.78,51.5,82.29,13.18,13.02,0.5109,0.1073,26.91
3016.0,0.29,4875.0,1996.01,138.05,564.62,564.62,564.62,564.62,564.62,51.48,82.28,13.17,13.02,0.5109,0.1071,26.9
3017.0,0.29,4866.67,1994.58,138.03,564.46,564.46,564.46,564.46,564.46,51.46,82.27,13.16,13.02,0.5109,0.1069,26.9
3018.0,0.29,4858.33,1993.15,138.01,564.3,564.3,564.3,564.3,564.3,51.45,82.26,13.15,13.02,0.5109,0.1067,26.9
3019.0,0.29,4850.0,1991.72,137.99,564.14,564.14,564.14,564.14,564.14,51.43,82.25,13.14,13.02,0.5109,0.1065,26.9
3020.0,0.29,4841.67,1990.28,137.96,563.98,563.98,563.98,563.98,563.98,51.41,82.24,13.13,13.02,0.5109,0.1063,26.89
3021.0,0.29,4833.33,1988.85,137.94,563.82,563.82,563.82,563.82,563.82,51.39,82.23,13.12,13.02,0.5108,0.1061,26.89
3022.0,0.29,4825.0,1987.42,137.91,563.66,563.66,563.66,563.66,563.66,51.38,82.22,13.12,13.02,0.5108,0.1059,26.89
3023.0,0.29,4816.67,1985.98,137.89,563.49,563.49,563.49,563.49,563.49,51.36,82.21,13.11,13.01,0.5108,0.1057,26.89
3024.0,0.29,4808.33,1984.55,137.87,563.33,563.33,563.33,563.33,563.33,51.34,82.2,13.1,13.01,0.5108,0.1055,26.89
3025.0,0.29,4800.0,1983.12,137.84,563.16,563.16,563.16,563.16,563.16,51.32,82.19,13.09,13.01,0.5108,0.1053,26.88
3026.0,0.29,4791.67,1981.69,137.82,562.99,562.99,562.99,562.99,562.99,51.31,82.18,13.08,13.01,0.5108,0.1051,26.88
3027.0,0.29,4783.33,1980.25,137.79,562.83,562.83,562.83,562.83,562.83,51.29,82.17,13.07,13.01,0.5108,0.1049,26.88
3028.0,0.29,4775.0,1978.82,137.77,562.66,562.66,562.66,562.66,562.66,51.27,82.16,13.06,13.01,0.5108,0.1047,26.88
3029.0,0.29,4766.67,1977.39,137.74,562.49,562.49,562.49,562.49,562.49,51.25,82.15,13.05,13.01,0.5108,0.1045,26.88
3030.0,0.29,4758.33,1975.95,137.71,562.32,562.32,562.32,562.32,562.32,51.24,82.14,13.04,13.01,0.5108,0.1043,26.87
3031.0,0.29,4750.0,1974.52,137.69,562.15,562.15,562.15,562.15,562.15,51.22,82.12,13.03,13.01,0.5108,0.1041,26.87
3032.0,0.29,4741.67,1973.09,137.66,561.99,561.99,561.99,561.99,561.99,51.2,82.11,13.02,13.01,0.5108,0.1039,26.87
3033.0,0.29,4733.33,1971.66,137.63,561.82,561.82,561.82,561.82,561.82,51.18,82.1,13.02,13.01,0.5108,0.1037,26.87
3034.0,0.29,4725.0,1970.22,137.61,561.65,561.65,561.65,561.65,561.65,51.17,82.09,13.01,13.01,0.5107,0.1035,26.87
3035.0,0.29,4716.67,1968.79,137.58,561.48,561.48,561.48,561.48,561.48,51.15,82.08,13.0,13.01,0.5107,0.1033,26.86
3036.0,0.29,4708.33,1967.36,137.55,561.31,561.31,561.31,561.31,561.31,51.13,82.07,12.99,13.01,0.5107,0.1031,26.86
3037.0,0.29,4700.0,1965.93,137.53,561.14,561.14,561.14,561.14,561.14,51.11,82.06,12.98,13.0,0.5107,0.1029,26.86
3038.0,0.29,4691.67,1964.49,137.5,560.97,560.97,560.97,560.97,560.97,51.1,82.04,12.97,13.0,0.5107,0.1027,26.86
3039.0,0.29,4683.33,1963.06,137.47,560.8,560.8,560.8,560.8,560.8,51.08,82.03,12.96,13.0,0.5107,0.1026,26.86
3040.0,0.29,4675.0,1961.63,137.44,560.63,560.63,560.63,560.63,560.63,51.06,82.02,12.95,13.0,0.5107,0.1024,26.85
3041.0,0.29,4666.67,1960.2,137.41,560.46,560.46,560.46,560.46,560.46,51.04,82.01,12.94,13.0,0.5107,0.1022,26.85
3042.0,0.29,4658.33,1958.76,137.39,560.29,560.29,560.29,560.29,560.29,51.03,82.0,12.93,13.0,0.5107,0.102,26.85
3043.0,0.29,4650.0,1957.33,137.36,560.12,560.12,560.12,560.12,560.12,51.01,81.98,12.92,13.0,0.5107,0.1018,26.85
3044.0,0.29,4641.67,1955.9,137.33,559.95,559.95,559.95,559.95,559.95,50.99,81.97,12.91,13.0,0.5107,0.1016,26.84
3045.0,0.29,4633.33,1954.47,137.3,559.78,559.78,559.78,559.78,559.78,50.97,81.96,12.91,13.0,0.5107,0.1014,26.84
3046.0,0.28,4625.0,1953.03,137.27,559.61,559.61,559.61,559.61,559.61,50.96,81.95,12.9,13.0,0.5107,0.1012,26.84
3047.0,0.28,4616.67,1951.6,137.24,559.44,559.44,559.44,559.44,559.44,50.94,81.93,12.89,13.0,0.5106,0.101,26.84
3048.0,0.28,4608.33,1950.17,137.21,559.27,559.27,559.27,559.27,559.27,50.92,81.92,12.88,13.0,0.5106,0.1008,26.84
3049.0,0.28,4600.0,1948.74,137.18,559.1,559.1,559.1,559.1,559.1,50.9,81.91,12.87,13.0,0.5106,0.1006,26.83
3050.0,0.28,4591.67,1947.3,137.15,558.93,558.93,558.93,558.93,558.93,50.89,81.9,12.86,13.0,0.5106,0.1004,26.83
3051.0,0.28,4583.33,1945.87,137.13,558.75,558.75,558.75,558.75,558.75,50.87,81.88,12.85,12.99,0.5106,0.1002,26.83
3052.0,0.28,4575.0,1944.44,137.1,558.58,558.58,558.58,558.58,558.58,50.85,81.87,12.84,12.99,0.5106,0.1001,26.83
3053.0,0.28,4566.67,1943.01,137.07,558.41,558.41,558.41,558.41,558.41,50.83,81.86,12.83,12.99,0.5106,0.0999,26.83
3054.0,0.28,4558.33,1941.58,137.04,558.24,558.24,558.24,558.24,558.24,50.82,81.85,12.82,12.99,0.5106,0.0997,26.82
3055.0,0.28,4550.0,1940.14,137.01,558.07,558.07,558.07,558.07,558.07,50.8,81.83,12.81,12.99,0.5106,0.0995,26.82
3056.0,0.28,4541.67,1938.71,136.98,557.9,557.9,557.9,557.9,557.9,50.78,81.82,12.8,12.99,0.5106,0.0993,26.82
3057.0,0.28,4533.33,1937.28,136.95,557.73,557.73,557.73,557.73,557.73,50.76,81.81,12.8,12.99,0.5106,0.0991,26.82
3058.0,0.28,4525.0,1935.85,136.92,557.56,557.56,557.56,557.56,557.56,50.75,81.8,12.79,12.99,0.5106,0.0989,26.82
3059.0,0.28,4516.67,1934.42,136.89,557.39,557.39,557.39,557.39,557.39,50.73,81.78,12.78,12.99,0.5106,0.0987,26.81
3060.0,0.28,4508.33,1932.98,136.86,557.22,557.22,557.22,557.22,557.22,50.71,81.77,12.77,12.99,0.5105,0.0985,26.81
3061.0,0.28,4500.0,1931.55,136.83,557.05,557.05,557.05,557.05,557.05,50.69,81.76,12.76,12.99,0.5105,0.0983,26.81
3062.0,0.28,4491.67,1930.12,136.79,556.87,556.87,556.87,556.87,556.87,50.67,81.74,12.75,12.99,0.5105,0.0981,26.81
3063.0,0.28,4483.33,1928.69,136.76,556.7,556.7,556.7,556.7,556.7,50.66,81.73,12.74,12.99,0.5105,0.098,26.81
3064.0,0.28,4475.0,1927.26,136.73,556.53,556.53,556.53,556.53,556.53,50.64,81.72,12.73,12.99,0.5105,0.0978,26.8
3065.0,0.28,4466.67,1925.82,136.7,556.36,556.36,556.36,556.36,556.36,50.62,81.71,12.72,12.98,0.5105,0.0976,26.8
3066.0,0.28,4458.33,1924.39,136.67,556.19,556.19,556.19,556.19,556.19,50.6,81.69,12.71,12.98,0.5105,0.0974,26.8
3067.0,0.28,4450.0,1922.96,136.64,556.02,556.02,556.02,556.02,556.02,50.59,81.68,12.7,12.98,0.5105,0.0972,26.8
3068.0,0.28,4441.67,1921.53,136.61,555.85,555.85,555.85,555.85,555.85,50.57,81.67,12.69,12.98,0.5105,0.097,26.79
3069.0,0.28,4433.33,1920.1,136.58,555.68,555.68,555.68,555.68,555.68,50.55,81.65,12.68,12.98,0.5105,0.0968,26.79
3070.0,0.28,4425.0,1918.66,136.55,555.5,555.5,555.5,555.5,555.5,50.53,81.64,12.68,12.98,0.5105,0.0966,26.79
3071.0,0.28,4416.67,1917.23,136.52,555.33,555.33,555.33,555.33,555.33,50.52,81.63,12.67,12.98,0.5105,0.0964,26.79
3072.0,0.28,4408.33,1915.8,136.49,555.16,555.16,555.16,555.16,555.16,50.5,81.62,12.66,12.98,0.5104,0.0963,26.79
3073.0,0.28,4400.0,1914.37,136.45,554.99,554.99,554.99,554.99,554.99,50.48,81.6,12.65,12.98,0.5104,0.0961,26.78
3074.0,0.28,4391.67,1912.94,136.42,554.82,554.82,554.82,554.82,554.82,50.46,81.59,12.64,12.98,0.5104,0.0959,26.78
3075.0,0.28,4383.33,1911.5,136.39,554.65,554.65,554.65,554.65,554.65,50.45,81.58,12.63,12.98,0.5104,0.0957,26.78
3076.0,0.27,4375.0,1910.07,136.36,554.48,554.48,554.48,554.48,554.48,50.43,81.56,12.62,12.98,0.5104,0.0955,26.78
3077.0,0.27,4366.67,1908.64,136.33,554.3,554.3,554.3,554.3,554.3,50.41,81.55,12.61,12.98,0.5104,0.0953,26.78
3078.0,0.27,4358.33,1907.21,136.3,554.13,554.13,554.13,554.13,554.13,50.39,81.54,12.6,12.98,0.5104,0.0951,26.77
3079.0,0.27,4350.0,1905.78,136.27,553.96,553.96,553.96,553.96,553.96,50.38,81.52,12.59,12.97,0.5104,0.0949,26.77
3080.0,0.27,4341.67,1904.35,136.24,553.79,553.79,553.79,553.79,553.79,50.36,81.51,12.58,12.97,0.5104,0.0948,26.77
3081.0,0.27,4333.33,1902.91,136.2,553.62,553.62,553.62,553.62,553.62,50.34,81.5,12.57,12.97,0.5104,0.0946,26.77
3082.0,0.27,4325.0,1901.48,136.17,553.45,553.45,553.45,553.45,553.45,50.32,81.49,12.56,12.97,0.5104,0.0944,26.77
3083.0,0.27,4316.67,1900.05,136.14,553.27,553.27,553.27,553.27,553.27,50.31,81.47,12.55,12.97,0.5104,0.0942,26.76
3084.0,0.27,4308.33,1898.62,136.11,553.1,553.1,553.1,553.1,553.1,50.29,81.46,12.55,12.97,0.5104,0.094,26.76
3085.0,0.27,4300.0,1897.19,136.08,552.93,552.93,552.93,552.93,552.93,50.27,81.45,12.54,12.97,0.5103,0.0938,26.76
3086.0,0.27,4291.67,1895.76,136.05,552.76,552.76,552.76,552.76,552.76,50.25,81.43,12.53,12.97,0.5103,0.0936,26.76
3087.0,0.27,4283.33,1894.33,136.01,552.59,552.59,552.59,552.59,552.59,50.24,81.42,12.52,12.97,0.5103,0.0935,26.76
3088.0,0.27,4275.0,1892.89,135.98,552.42,552.42,552.42,552.42,552.42,50.22,81.41,12.51,12.97,0.5103,0.0933,26.75
3089.0,0.27,4266.67,1891.46,135.95,552.24,552.24,552.24,552.24,552.24,50.2,81.39,12.5,12.97,0.5103,0.0931,26.75
3090.0,0.27,4258.33,1890.03,135.92,552.07,552.07,552.07,552.07,552.07,50.18,81.38,12.49,12.97,0.5103,0.0929,26.75
3091.0,0.27,4250.0,1888.6,135.89,551.9,551.9,551.9,551.9,551.9,50.16,81.37,12.48,12.97,0.5103,0.0927,26.75
3092.0,0.27,4241.67,1887.17,135.85,551.73,551.73,551.73,551.73,551.73,50.15,81.35,12.47,12.97,0.5103,0.0925,26.74
3093.0,0.27,4233.33,1885.74,135.82,551.56,551.56,551.56,551.56,551.56,50.13,81.34,12.46,12.97,0.5103,0.0923,26.74
3094.0,0.27,4225.0,1884.31,135.79,551.38,551.38,551.38,551.38,551.38,50.11,81.33,12.45,12.96,0.5103,0.0922,26.74
3095.0,0.27,4216.67,1882.88,135.76,551.21,551.21,551.21,551.21,551.21,50.09,81.31,12.44,12.96,0.5103,0.092,26.74
3096.0,0.27,4208.33,1881.44,135.73,551.04,551.04,551.04,551.04,551.04,50.08,81.3,12.43,12.96,0.5103,0.0918,26.74
3097.0,0.27,4200.0,1880.01,135.69,550.87,550.87,550.87,550.87,550.87,50.06,81.29,12.42,12.96,0.5103,0.0916,26.73
3098.0,0.27,4191.67,1878.58,135.66,550.7,550.7,550.7,550.7,550.7,50.04,81.27,12.41,12.96,0.5102,0.0914,26.73
3099.0,0.27,4183.33,1877.15,135.63,550.53,550.53,550.53,550.53,550.53,50.02,81.26,12.4,12.96,0.5102,0.0912,26.73
3100.0,0.27,4175.0,1875.72,135.6,550.35,550.35,550.35,550.35,550.35,50.01,81.25,12.4,12.96,0.5102,0.0911,26.73
3101.0,0.27,4166.67,1874.29,135.57,550.18,550.18,550.18,550.18,550.18,49.99,81.24,12.39,12.96,0.5102,0.0909,26.73
3102.0,0.27,4158.33,1872.86,135.53,550.01,550.01,550.01,550.01,550.01,49.97,81.22,12.38,12.96,0.5102,0.0907,26.72
3103.0,0.27,4150.0,1871.43,135.5,549.84,549.84,549.84,549.84,549.84,49.95,81.21,12.37,12.96,0.5102,0.0905,26.72
